Tenure,Complain,Complaint_to_Order_Ratio,DaySinceLastOrder,CashbackAmount,NumberOfDeviceRegistered,SatisfactionScore,Engagement_Score,CityTier,Average_Cashback_Per_Order,WarehouseToHome,Churn
9.0,1.0,0.5,3.0,123.0,3.0,4.0,5.0,2.0,61.5,9.0,0
0.0,1.0,0.5,1.0,128.0,3.0,1.0,6.0,1.0,64.0,31.0,1
2.0,0.0,0.0,3.0,125.0,4.0,1.0,7.0,1.0,62.5,14.0,0
17.0,1.0,0.125,1.0,126.0,3.0,5.0,6.0,1.0,15.75,14.0,0
1.0,0.0,0.0,2.0,149.0,3.0,1.0,6.0,3.0,74.5,11.0,0
20.0,1.0,0.5,0.0,124.0,4.0,1.0,6.0,1.0,62.0,14.0,1
16.0,0.0,0.0,0.0,148.0,3.0,4.0,5.0,1.0,74.0,14.0,0
9.0,0.0,0.0,2.0,120.0,4.0,3.0,6.0,3.0,60.0,8.0,1
0.0,0.0,0.0,0.0,127.0,3.0,1.0,6.0,1.0,63.5,24.0,1
9.0,1.0,0.2,11.0,166.0,3.0,1.0,6.0,1.0,33.2,20.0,0
20.0,1.0,0.5,2.0,133.0,4.0,1.0,7.0,3.0,66.5,8.0,0
0.0,1.0,0.5,2.0,142.0,3.0,3.0,5.0,1.0,71.0,9.0,1
4.0,1.0,0.5,0.0,128.0,5.0,1.0,8.0,1.0,64.0,8.0,1
1.0,0.0,0.0,2.0,124.0,3.0,3.0,6.0,1.0,41.333333333333336,14.0,0
2.0,1.0,0.3333333333333333,2.0,124.0,3.0,5.0,6.0,1.0,41.333333333333336,14.0,1
0.0,0.0,0.0,0.0,123.0,3.0,3.0,6.0,1.0,61.5,14.0,0
9.0,0.0,0.0,0.0,120.0,3.0,4.0,5.0,1.0,60.0,16.0,0
15.0,0.0,0.0,3.0,162.0,4.0,3.0,7.0,3.0,81.0,20.0,0
6.0,1.0,0.5,2.0,128.0,4.0,5.0,7.0,1.0,64.0,6.0,0
30.0,1.0,0.5,4.0,206.0,4.0,4.0,6.0,1.0,103.0,11.0,0
4.0,0.0,0.0,2.0,123.0,4.0,3.0,6.0,3.0,20.5,14.0,0
8.0,1.0,0.5,7.0,140.0,3.0,1.0,5.0,1.0,70.0,27.0,0
22.0,0.0,0.0,7.0,174.0,3.0,4.0,5.0,1.0,87.0,14.0,0
9.0,0.0,0.0,0.0,123.0,3.0,3.0,5.0,1.0,61.5,26.0,0
4.0,0.0,0.0,0.0,169.0,3.0,3.0,5.0,3.0,84.5,26.0,0
9.0,0.0,0.0,1.0,147.0,3.0,1.0,6.0,1.0,73.5,13.0,0
11.0,0.0,0.0,11.0,236.0,3.0,5.0,6.0,1.0,78.66666666666667,6.0,0
5.0,0.0,0.0,2.0,123.0,4.0,4.0,7.0,1.0,61.5,14.0,0
0.0,1.0,0.5,0.0,124.0,4.0,4.0,6.0,3.0,62.0,14.0,1
13.0,0.0,0.0,0.0,197.0,4.0,4.0,7.0,3.0,98.5,16.0,0
0.0,0.0,0.0,7.0,143.0,4.0,5.0,6.0,3.0,71.5,6.0,0
14.0,1.0,0.3333333333333333,17.0,147.0,3.0,5.0,5.0,1.0,49.0,12.0,0
9.0,0.0,0.0,9.0,125.0,3.0,3.0,6.0,1.0,31.25,14.0,0
9.0,1.0,0.5,0.0,121.0,4.0,4.0,6.0,3.0,60.5,27.0,1
0.0,0.0,0.0,0.0,130.0,3.0,5.0,6.0,1.0,65.0,10.0,1
4.0,1.0,0.1111111111111111,5.0,159.0,3.0,1.0,5.0,1.0,17.666666666666668,18.0,0
13.0,1.0,0.5,0.0,136.0,3.0,4.0,5.0,1.0,68.0,15.0,0
5.0,0.0,0.0,3.0,167.0,3.0,5.0,6.0,1.0,23.857142857142858,9.0,0
0.0,1.0,0.25,7.0,203.0,4.0,1.0,6.0,3.0,50.75,9.0,1
6.0,0.0,0.0,4.0,169.0,4.0,1.0,6.0,1.0,84.5,6.0,0
0.0,0.0,0.0,46.0,206.0,4.0,3.0,6.0,3.0,17.166666666666668,6.0,1
18.0,0.0,0.0,8.0,144.0,3.0,4.0,5.0,1.0,72.0,10.0,0
9.0,0.0,0.0,2.0,122.0,3.0,1.0,5.0,3.0,61.0,26.0,0
8.0,0.0,0.0,0.0,146.0,3.0,3.0,5.0,3.0,73.0,24.0,0
25.0,0.0,0.0,8.0,271.0,3.0,1.0,6.0,1.0,33.875,6.0,0
20.0,0.0,0.0,0.0,125.0,3.0,3.0,5.0,1.0,62.5,14.0,1
26.0,0.0,0.0,2.0,249.0,3.0,3.0,5.0,3.0,83.0,8.0,0
3.0,0.0,0.0,7.0,173.0,3.0,3.0,6.0,3.0,21.625,14.0,0
11.0,1.0,0.5,3.0,157.0,3.0,1.0,5.0,3.0,78.5,16.0,0
8.0,0.0,0.0,8.0,178.0,3.0,1.0,6.0,3.0,89.0,9.0,0
12.0,0.0,0.0,7.0,179.0,1.0,3.0,3.0,3.0,89.5,8.0,0
3.0,1.0,0.3333333333333333,0.0,232.0,1.0,4.0,4.0,3.0,77.33333333333333,30.0,1
20.0,1.0,0.3333333333333333,7.0,151.0,1.0,3.0,4.0,1.0,50.333333333333336,22.0,0
9.0,0.0,0.0,7.0,151.0,3.0,1.0,5.0,3.0,75.5,14.0,0
0.0,1.0,0.5,2.0,123.0,4.0,5.0,6.0,1.0,61.5,14.0,1
6.0,0.0,0.0,0.0,274.0,3.0,3.0,5.0,3.0,39.142857142857146,23.0,0
0.0,1.0,0.5,0.0,124.0,4.0,5.0,7.0,1.0,62.0,14.0,1
6.0,0.0,0.0,2.0,135.0,3.0,1.0,5.0,1.0,67.5,19.0,0
9.0,0.0,0.0,2.0,123.0,3.0,1.0,6.0,1.0,61.5,6.0,0
23.0,0.0,0.0,3.0,274.0,3.0,1.0,6.0,1.0,137.0,6.0,0
6.0,1.0,0.5,2.0,155.0,1.0,4.0,3.0,1.0,77.5,6.0,0
14.0,0.0,0.0,11.0,294.0,3.0,3.0,6.0,1.0,147.0,15.0,0
0.0,0.0,0.0,2.0,128.0,3.0,4.0,6.0,1.0,42.666666666666664,22.0,0
18.0,1.0,0.5,8.0,136.0,3.0,5.0,5.0,1.0,68.0,29.0,0
20.0,1.0,0.5,7.0,142.0,3.0,1.0,5.0,3.0,71.0,10.0,0
9.0,1.0,0.5,1.0,121.0,3.0,3.0,5.0,1.0,60.5,28.0,1
23.0,1.0,0.3333333333333333,5.0,240.0,3.0,3.0,6.0,1.0,80.0,30.0,0
11.0,0.0,0.0,2.0,127.0,3.0,3.0,6.0,1.0,63.5,16.0,0
19.0,0.0,0.0,7.0,208.0,3.0,3.0,6.0,1.0,104.0,13.0,0
0.0,0.0,0.0,2.0,144.0,4.0,3.0,6.0,1.0,36.0,23.0,0
0.0,1.0,0.5,2.0,137.0,4.0,4.0,6.0,1.0,68.5,20.0,1
4.0,0.0,0.0,3.0,141.0,3.0,5.0,6.0,1.0,70.5,6.0,0
0.0,0.0,0.0,0.0,111.0,3.0,1.0,6.0,1.0,55.5,11.0,0
27.0,0.0,0.0,8.0,207.0,3.0,3.0,5.0,1.0,103.5,23.0,0
8.0,1.0,0.09090909090909091,1.0,204.0,3.0,3.0,5.0,1.0,18.545454545454547,31.0,0
3.0,1.0,0.5,3.0,214.0,1.0,5.0,4.0,1.0,107.0,14.0,0
0.0,1.0,0.5,0.0,126.0,4.0,5.0,7.0,1.0,63.0,14.0,1
0.0,0.0,0.0,2.0,124.0,3.0,4.0,5.0,1.0,62.0,14.0,1
0.0,0.0,0.0,3.0,155.0,1.0,1.0,3.0,1.0,77.5,8.0,0
0.0,0.0,0.0,1.0,125.0,5.0,5.0,8.0,1.0,62.5,14.0,0
21.0,0.0,0.0,2.0,142.0,4.0,3.0,7.0,1.0,47.333333333333336,12.0,0
21.0,0.0,0.0,3.0,210.0,4.0,3.0,7.0,1.0,42.0,10.0,0
14.0,0.0,0.0,1.0,150.0,3.0,3.0,5.0,1.0,50.0,13.0,0
12.0,0.0,0.0,3.0,227.0,4.0,1.0,7.0,1.0,18.916666666666668,6.0,0
0.0,0.0,0.0,2.0,142.0,3.0,1.0,5.0,1.0,47.333333333333336,8.0,0
8.0,0.0,0.0,2.0,139.0,3.0,1.0,5.0,1.0,69.5,16.0,0
0.0,0.0,0.0,0.0,283.0,3.0,3.0,5.0,3.0,141.5,11.0,0
23.0,0.0,0.0,0.0,124.0,3.0,1.0,6.0,1.0,62.0,14.0,0
30.0,1.0,0.3333333333333333,3.0,237.0,4.0,1.0,7.0,1.0,79.0,8.0,0
0.0,0.0,0.0,0.0,148.0,5.0,4.0,8.0,1.0,74.0,17.0,1
28.0,1.0,0.14285714285714285,7.0,164.0,3.0,4.0,6.0,1.0,23.428571428571427,24.0,0
14.0,0.0,0.0,10.0,300.0,5.0,3.0,7.0,1.0,50.0,13.0,0
11.0,1.0,0.5,0.0,169.0,3.0,1.0,5.0,3.0,84.5,9.0,0
0.0,0.0,0.0,2.0,150.0,5.0,5.0,8.0,3.0,50.0,35.0,1
15.0,0.0,0.0,9.0,298.0,5.0,1.0,7.0,3.0,42.57142857142857,8.0,1
17.0,1.0,0.3333333333333333,11.0,233.0,1.0,1.0,3.0,3.0,77.66666666666667,34.0,0
23.0,0.0,0.0,13.0,163.0,3.0,3.0,6.0,3.0,81.5,6.0,0
0.0,0.0,0.0,14.0,127.0,1.0,5.0,4.0,1.0,7.9375,22.0,1
12.0,1.0,0.3333333333333333,8.0,209.0,3.0,5.0,5.0,1.0,69.66666666666667,28.0,0
6.0,0.0,0.0,2.0,123.0,4.0,1.0,6.0,3.0,41.0,14.0,0
18.0,0.0,0.0,1.0,277.0,3.0,1.0,5.0,3.0,138.5,17.0,0
5.0,0.0,0.0,7.0,140.0,3.0,3.0,6.0,1.0,17.5,35.0,0
7.0,0.0,0.0,9.0,197.0,1.0,1.0,4.0,3.0,98.5,6.0,0
30.0,1.0,0.5,3.0,219.0,3.0,1.0,6.0,3.0,109.5,6.0,0
9.0,0.0,0.0,4.0,122.0,3.0,4.0,5.0,2.0,61.0,30.0,0
26.0,0.0,0.0,12.0,175.0,4.0,4.0,6.0,3.0,25.0,8.0,0
0.0,0.0,0.0,0.0,148.0,3.0,3.0,5.0,1.0,74.0,21.0,1
9.0,1.0,0.5,2.0,120.0,3.0,5.0,5.0,1.0,60.0,8.0,1
9.0,1.0,0.5,0.0,122.0,3.0,3.0,5.0,3.0,61.0,16.0,0
1.0,0.0,0.0,0.0,111.0,3.0,4.0,6.0,3.0,55.5,16.0,0
11.0,0.0,0.0,2.0,128.0,3.0,3.0,6.0,1.0,42.666666666666664,9.0,0
23.0,1.0,0.125,7.0,292.0,3.0,3.0,6.0,1.0,36.5,8.0,0
10.0,0.0,0.0,1.0,141.0,3.0,4.0,5.0,1.0,70.5,9.0,0
13.0,0.0,0.0,5.0,184.0,3.0,5.0,6.0,3.0,23.0,32.0,0
9.0,0.0,0.0,3.0,120.0,4.0,3.0,7.0,1.0,60.0,6.0,0
19.0,0.0,0.0,2.0,296.0,3.0,1.0,5.0,1.0,98.66666666666667,6.0,0
27.0,0.0,0.0,0.0,207.0,4.0,3.0,6.0,3.0,25.875,8.0,0
29.0,0.0,0.0,3.0,129.0,3.0,3.0,6.0,1.0,64.5,15.0,0
9.0,0.0,0.0,8.0,189.0,4.0,1.0,6.0,1.0,23.625,18.0,0
28.0,0.0,0.0,2.0,268.0,4.0,5.0,6.0,1.0,38.285714285714285,8.0,0
16.0,0.0,0.0,0.0,208.0,4.0,1.0,7.0,3.0,104.0,31.0,0
0.0,1.0,0.5,2.0,123.0,3.0,1.0,5.0,3.0,61.5,14.0,1
9.0,0.0,0.0,0.0,114.0,4.0,5.0,6.0,1.0,57.0,16.0,1
19.0,1.0,0.5,7.0,146.0,4.0,5.0,7.0,1.0,73.0,14.0,0
14.0,1.0,0.3333333333333333,7.0,125.0,3.0,3.0,5.0,1.0,41.666666666666664,14.0,1
0.0,0.0,0.0,9.0,187.0,4.0,5.0,7.0,1.0,93.5,30.0,1
0.0,0.0,0.0,3.0,140.0,4.0,5.0,6.0,1.0,70.0,6.0,0
3.0,0.0,0.0,2.0,200.0,3.0,5.0,5.0,1.0,100.0,26.0,0
14.0,0.0,0.0,8.0,134.0,1.0,3.0,3.0,1.0,67.0,13.0,0
11.0,0.0,0.0,9.0,188.0,4.0,3.0,7.0,1.0,94.0,23.0,0
13.0,0.0,0.0,1.0,203.0,3.0,1.0,6.0,1.0,16.916666666666668,26.0,0
0.0,0.0,0.0,2.0,146.0,5.0,3.0,7.0,1.0,73.0,14.0,0
28.0,0.0,0.0,3.0,210.0,3.0,4.0,6.0,1.0,105.0,8.0,0
1.0,0.0,0.0,7.0,137.0,3.0,3.0,5.0,1.0,68.5,16.0,0
7.0,0.0,0.0,6.0,205.0,4.0,5.0,7.0,2.0,51.25,6.0,1
6.0,0.0,0.0,2.0,171.0,4.0,1.0,6.0,1.0,85.5,11.0,0
0.0,1.0,0.2,7.0,196.0,3.0,5.0,5.0,3.0,39.2,10.0,1
0.0,0.0,0.0,8.0,145.0,4.0,3.0,6.0,1.0,36.25,35.0,1
9.0,0.0,0.0,2.0,122.0,3.0,3.0,5.0,1.0,40.666666666666664,21.0,0
7.0,0.0,0.0,4.0,178.0,3.0,1.0,5.0,1.0,89.0,9.0,0
10.0,1.0,0.5,0.0,167.0,4.0,1.0,6.0,3.0,83.5,16.0,0
0.0,1.0,0.16666666666666666,6.0,137.0,3.0,1.0,5.0,1.0,22.833333333333332,10.0,1
0.0,0.0,0.0,0.0,124.0,3.0,3.0,5.0,1.0,62.0,14.0,1
0.0,1.0,0.3333333333333333,2.0,123.0,4.0,4.0,6.0,1.0,41.0,31.0,1
15.0,0.0,0.0,7.0,277.0,3.0,5.0,5.0,1.0,19.785714285714285,8.0,0
0.0,0.0,0.0,0.0,126.0,4.0,4.0,6.0,1.0,63.0,14.0,1
13.0,1.0,0.5,0.0,147.0,3.0,3.0,5.0,3.0,73.5,6.0,1
6.0,0.0,0.0,2.0,143.0,3.0,4.0,4.0,3.0,71.5,13.0,0
7.0,0.0,0.0,0.0,130.0,4.0,1.0,7.0,1.0,65.0,9.0,0
21.0,0.0,0.0,1.0,269.0,1.0,1.0,3.0,1.0,89.66666666666667,6.0,0
18.0,0.0,0.0,12.0,156.0,4.0,3.0,7.0,3.0,31.2,15.0,0
25.0,0.0,0.0,0.0,204.0,3.0,4.0,5.0,1.0,40.8,5.0,0
11.0,1.0,0.3333333333333333,7.0,187.0,4.0,3.0,7.0,3.0,62.333333333333336,16.0,0
2.0,0.0,0.0,7.0,125.0,3.0,1.0,6.0,1.0,62.5,14.0,0
1.0,0.0,0.0,7.0,177.0,3.0,4.0,6.0,1.0,88.5,9.0,0
19.0,0.0,0.0,9.0,275.0,3.0,3.0,5.0,3.0,55.0,9.0,0
11.0,0.0,0.0,0.0,174.0,3.0,4.0,5.0,3.0,87.0,8.0,0
16.0,0.0,0.0,1.0,208.0,3.0,5.0,5.0,1.0,104.0,33.0,0
2.0,0.0,0.0,3.0,222.0,3.0,1.0,5.0,1.0,18.5,8.0,1
13.0,0.0,0.0,9.0,296.0,4.0,3.0,6.0,1.0,59.2,20.0,0
9.0,1.0,0.3333333333333333,2.0,121.0,4.0,4.0,7.0,1.0,40.333333333333336,6.0,0
12.0,0.0,0.0,3.0,168.0,3.0,4.0,6.0,1.0,84.0,15.0,0
9.0,0.0,0.0,9.0,178.0,3.0,1.0,6.0,1.0,89.0,24.0,0
4.0,0.0,0.0,2.0,128.0,1.0,1.0,4.0,3.0,42.666666666666664,26.0,0
1.0,0.0,0.0,4.0,132.0,4.0,4.0,7.0,1.0,66.0,8.0,0
8.0,0.0,0.0,2.0,150.0,3.0,1.0,5.0,3.0,75.0,17.0,0
22.0,0.0,0.0,3.0,231.0,4.0,4.0,6.0,3.0,77.0,14.0,0
7.0,0.0,0.0,2.0,140.0,3.0,3.0,6.0,1.0,70.0,8.0,0
2.0,0.0,0.0,1.0,133.0,3.0,4.0,6.0,1.0,66.5,16.0,0
15.0,0.0,0.0,0.0,143.0,5.0,1.0,7.0,1.0,71.5,35.0,0
2.0,1.0,0.5,2.0,151.0,4.0,1.0,7.0,1.0,75.5,14.0,0
11.0,0.0,0.0,0.0,128.0,1.0,3.0,4.0,2.0,21.333333333333332,6.0,0
1.0,1.0,0.5,2.0,127.0,4.0,3.0,7.0,1.0,63.5,12.0,0
9.0,0.0,0.0,0.0,119.0,3.0,3.0,6.0,1.0,59.5,14.0,1
0.0,1.0,0.5,3.0,182.0,3.0,5.0,6.0,3.0,91.0,15.0,1
14.0,1.0,0.5,0.0,148.0,3.0,1.0,5.0,1.0,74.0,18.0,0
0.0,0.0,0.0,2.0,126.0,3.0,3.0,6.0,1.0,42.0,14.0,1
10.0,0.0,0.0,3.0,157.0,4.0,1.0,6.0,1.0,78.5,31.0,0
0.0,0.0,0.0,2.0,125.0,4.0,3.0,6.0,1.0,41.666666666666664,14.0,0
7.0,0.0,0.0,3.0,157.0,3.0,3.0,6.0,3.0,78.5,15.0,0
8.0,0.0,0.0,4.0,143.0,3.0,3.0,6.0,2.0,71.5,14.0,0
0.0,0.0,0.0,10.0,173.0,4.0,5.0,6.0,3.0,43.25,29.0,1
13.0,0.0,0.0,13.0,235.0,3.0,3.0,5.0,1.0,78.33333333333333,15.0,0
5.0,1.0,0.3333333333333333,14.0,238.0,3.0,5.0,5.0,3.0,79.33333333333333,18.0,1
15.0,0.0,0.0,5.0,152.0,3.0,5.0,5.0,3.0,76.0,10.0,0
9.0,0.0,0.0,7.0,123.0,4.0,3.0,6.0,1.0,61.5,6.0,0
0.0,0.0,0.0,2.0,136.0,3.0,4.0,5.0,1.0,68.0,30.0,0
0.0,1.0,0.5,0.0,125.0,3.0,1.0,6.0,1.0,62.5,14.0,1
0.0,0.0,0.0,7.0,144.0,1.0,1.0,3.0,1.0,72.0,9.0,0
3.0,0.0,0.0,4.0,166.0,4.0,3.0,7.0,3.0,83.0,16.0,0
13.0,1.0,0.5,0.0,144.0,4.0,1.0,7.0,1.0,72.0,32.0,0
8.0,0.0,0.0,4.0,203.0,4.0,4.0,6.0,1.0,29.0,8.0,0
7.0,0.0,0.0,9.0,153.0,4.0,5.0,7.0,1.0,30.6,7.0,0
8.0,0.0,0.0,2.0,124.0,4.0,1.0,6.0,1.0,41.333333333333336,14.0,0
6.0,0.0,0.0,3.0,153.0,5.0,3.0,7.0,3.0,76.5,15.0,1
5.0,0.0,0.0,0.0,128.0,3.0,5.0,6.0,3.0,64.0,8.0,0
29.0,0.0,0.0,2.0,299.0,3.0,5.0,6.0,1.0,59.8,10.0,0
2.0,0.0,0.0,8.0,131.0,3.0,1.0,6.0,1.0,65.5,12.0,0
0.0,0.0,0.0,0.0,126.0,3.0,5.0,5.0,1.0,63.0,14.0,0
18.0,1.0,0.5,2.0,145.0,3.0,3.0,5.0,1.0,72.5,13.0,0
10.0,0.0,0.0,11.0,165.0,4.0,1.0,6.0,1.0,41.25,7.0,0
0.0,0.0,0.0,2.0,130.0,4.0,3.0,7.0,1.0,65.0,5.0,0
7.0,1.0,0.5,2.0,129.0,3.0,3.0,6.0,1.0,64.5,16.0,1
26.0,0.0,0.0,7.0,286.0,3.0,3.0,5.0,1.0,57.2,13.0,0
9.0,1.0,0.5,3.0,122.0,5.0,1.0,8.0,1.0,61.0,21.0,0
0.0,1.0,0.5,0.0,129.0,4.0,1.0,7.0,1.0,64.5,9.0,1
19.0,0.0,0.0,9.0,270.0,3.0,5.0,6.0,3.0,16.875,8.0,0
9.0,0.0,0.0,0.0,123.0,5.0,3.0,8.0,1.0,61.5,23.0,0
6.0,0.0,0.0,4.0,136.0,3.0,3.0,6.0,2.0,68.0,8.0,0
9.0,0.0,0.0,0.0,121.0,4.0,5.0,7.0,1.0,60.5,11.0,1
3.0,0.0,0.0,3.0,141.0,3.0,5.0,6.0,3.0,70.5,35.0,0
13.0,0.0,0.0,0.0,143.0,3.0,4.0,6.0,3.0,71.5,8.0,0
23.0,0.0,0.0,2.0,279.0,3.0,5.0,4.0,1.0,93.0,8.0,0
1.0,0.0,0.0,3.0,132.0,4.0,5.0,7.0,1.0,33.0,25.0,0
19.0,0.0,0.0,3.0,291.0,3.0,4.0,5.0,1.0,145.5,21.0,0
8.0,1.0,0.5,7.0,190.0,3.0,5.0,6.0,3.0,95.0,23.0,0
9.0,0.0,0.0,0.0,122.0,3.0,4.0,6.0,1.0,61.0,23.0,1
6.0,0.0,0.0,1.0,145.0,3.0,3.0,5.0,3.0,72.5,31.0,0
9.0,0.0,0.0,7.0,127.0,5.0,3.0,8.0,1.0,63.5,12.0,0
3.0,0.0,0.0,9.0,135.0,3.0,3.0,5.0,1.0,15.0,13.0,0
17.0,0.0,0.0,17.0,145.0,3.0,1.0,5.0,1.0,10.357142857142858,35.0,0
0.0,0.0,0.0,2.0,127.0,1.0,1.0,4.0,3.0,42.333333333333336,27.0,0
19.0,0.0,0.0,4.0,174.0,3.0,1.0,5.0,1.0,87.0,8.0,0
15.0,0.0,0.0,3.0,163.0,1.0,5.0,4.0,2.0,81.5,8.0,0
30.0,1.0,0.5,9.0,152.0,1.0,1.0,3.0,3.0,76.0,13.0,0
5.0,0.0,0.0,2.0,134.0,4.0,4.0,7.0,1.0,44.666666666666664,19.0,0
5.0,1.0,0.5,7.0,150.0,3.0,3.0,5.0,1.0,75.0,8.0,0
9.0,1.0,0.125,7.0,203.0,5.0,5.0,8.0,1.0,25.375,7.0,0
6.0,0.0,0.0,10.0,128.0,3.0,1.0,6.0,1.0,25.6,15.0,0
13.0,0.0,0.0,3.0,169.0,4.0,4.0,6.0,3.0,84.5,16.0,0
0.0,0.0,0.0,1.0,150.0,3.0,1.0,5.0,3.0,75.0,16.0,0
3.0,1.0,0.16666666666666666,7.0,136.0,3.0,4.0,6.0,1.0,22.666666666666668,7.0,0
15.0,1.0,0.3333333333333333,0.0,232.0,3.0,5.0,5.0,1.0,77.33333333333333,32.0,0
8.0,1.0,0.2,12.0,204.0,4.0,1.0,7.0,3.0,40.8,14.0,0
9.0,1.0,0.14285714285714285,8.0,122.0,3.0,5.0,5.0,1.0,17.428571428571427,20.0,0
27.0,0.0,0.0,4.0,205.0,3.0,3.0,5.0,1.0,102.5,7.0,0
9.0,0.0,0.0,7.0,120.0,1.0,1.0,4.0,1.0,15.0,8.0,0
9.0,1.0,0.5,0.0,119.0,4.0,4.0,7.0,1.0,59.5,16.0,1
2.0,0.0,0.0,2.0,138.0,3.0,1.0,6.0,1.0,69.0,7.0,0
27.0,0.0,0.0,9.0,278.0,3.0,1.0,5.0,1.0,139.0,9.0,0
4.0,1.0,0.5,1.0,168.0,3.0,5.0,6.0,1.0,84.0,17.0,0
4.0,0.0,0.0,8.0,168.0,4.0,5.0,7.0,1.0,84.0,30.0,0
30.0,0.0,0.0,5.0,152.0,4.0,1.0,6.0,3.0,76.0,9.0,0
16.0,0.0,0.0,7.0,297.0,5.0,1.0,8.0,1.0,148.5,9.0,0
22.0,0.0,0.0,0.0,287.0,4.0,3.0,6.0,1.0,143.5,10.0,0
9.0,0.0,0.0,7.0,137.0,3.0,4.0,5.0,1.0,68.5,9.0,0
21.0,0.0,0.0,0.0,126.0,1.0,4.0,4.0,1.0,63.0,14.0,0
0.0,0.0,0.0,3.0,125.0,3.0,3.0,6.0,1.0,62.5,14.0,0
2.0,1.0,0.5,0.0,166.0,3.0,1.0,5.0,1.0,83.0,13.0,0
21.0,0.0,0.0,0.0,283.0,4.0,1.0,7.0,1.0,141.5,7.0,0
2.0,0.0,0.0,7.0,261.0,4.0,1.0,6.0,1.0,130.5,7.0,0
7.0,0.0,0.0,0.0,126.0,1.0,3.0,3.0,1.0,63.0,14.0,0
17.0,0.0,0.0,10.0,282.0,3.0,4.0,5.0,3.0,70.5,11.0,0
6.0,1.0,0.5,8.0,184.0,1.0,3.0,3.0,3.0,92.0,16.0,0
0.0,1.0,0.5,1.0,130.0,1.0,1.0,4.0,1.0,65.0,31.0,0
9.0,0.0,0.0,1.0,112.0,3.0,3.0,5.0,1.0,56.0,7.0,0
0.0,1.0,0.5,0.0,111.0,5.0,1.0,8.0,3.0,55.5,30.0,1
0.0,1.0,0.3333333333333333,2.0,129.0,3.0,1.0,6.0,1.0,43.0,10.0,0
8.0,1.0,0.5,11.0,288.0,5.0,4.0,8.0,3.0,144.0,8.0,1
28.0,1.0,0.3333333333333333,0.0,236.0,4.0,4.0,6.0,1.0,78.66666666666667,14.0,0
0.0,0.0,0.0,2.0,126.0,4.0,3.0,6.0,1.0,42.0,14.0,1
19.0,0.0,0.0,8.0,288.0,4.0,4.0,6.0,3.0,144.0,10.0,0
7.0,1.0,0.5,2.0,145.0,3.0,5.0,5.0,3.0,72.5,8.0,0
24.0,1.0,0.08333333333333333,10.0,298.0,3.0,4.0,5.0,3.0,24.833333333333332,15.0,0
30.0,0.0,0.0,4.0,205.0,3.0,1.0,6.0,1.0,34.166666666666664,24.0,0
7.0,0.0,0.0,10.0,144.0,3.0,4.0,5.0,1.0,24.0,25.0,0
9.0,1.0,0.5,2.0,122.0,3.0,3.0,5.0,1.0,61.0,7.0,0
17.0,0.0,0.0,13.0,292.0,1.0,5.0,4.0,1.0,19.466666666666665,10.0,0
7.0,0.0,0.0,8.0,145.0,4.0,4.0,6.0,2.0,72.5,17.0,0
8.0,1.0,0.3333333333333333,2.0,135.0,3.0,3.0,6.0,1.0,45.0,12.0,0
15.0,1.0,0.5,0.0,124.0,1.0,4.0,4.0,1.0,62.0,14.0,0
16.0,0.0,0.0,17.0,202.0,4.0,1.0,6.0,3.0,12.625,10.0,0
9.0,1.0,0.16666666666666666,12.0,154.0,3.0,4.0,5.0,1.0,25.666666666666668,8.0,0
7.0,0.0,0.0,5.0,180.0,3.0,1.0,6.0,1.0,90.0,21.0,1
1.0,1.0,0.3333333333333333,2.0,139.0,4.0,1.0,6.0,1.0,46.333333333333336,8.0,0
24.0,0.0,0.0,7.0,128.0,4.0,3.0,7.0,1.0,16.0,12.0,0
3.0,1.0,0.5,7.0,147.0,3.0,3.0,6.0,1.0,73.5,15.0,0
0.0,1.0,0.125,7.0,133.0,3.0,3.0,5.0,1.0,16.625,13.0,1
9.0,0.0,0.0,2.0,121.0,3.0,5.0,5.0,1.0,60.5,7.0,0
9.0,0.0,0.0,1.0,121.0,3.0,4.0,5.0,1.0,40.333333333333336,7.0,0
5.0,0.0,0.0,8.0,162.0,1.0,1.0,3.0,3.0,81.0,14.0,0
18.0,0.0,0.0,0.0,281.0,3.0,4.0,5.0,1.0,140.5,31.0,0
12.0,1.0,0.0625,2.0,271.0,4.0,4.0,7.0,1.0,16.9375,19.0,0
30.0,0.0,0.0,2.0,124.0,3.0,3.0,5.0,1.0,41.333333333333336,14.0,0
0.0,0.0,0.0,1.0,149.0,3.0,3.0,6.0,1.0,74.5,13.0,1
2.0,0.0,0.0,3.0,139.0,3.0,5.0,6.0,1.0,69.5,29.0,1
3.0,0.0,0.0,7.0,146.0,4.0,1.0,6.0,1.0,20.857142857142858,12.0,0
9.0,0.0,0.0,7.0,171.0,3.0,3.0,6.0,1.0,85.5,16.0,0
19.0,0.0,0.0,7.0,134.0,3.0,5.0,5.0,2.0,22.333333333333332,7.0,0
1.0,0.0,0.0,5.0,167.0,5.0,1.0,7.0,1.0,20.875,7.0,0
23.0,1.0,0.5,2.0,269.0,3.0,5.0,5.0,1.0,134.5,34.0,0
3.0,1.0,0.5,0.0,191.0,4.0,4.0,6.0,3.0,95.5,31.0,1
15.0,1.0,0.125,7.0,184.0,3.0,4.0,6.0,3.0,23.0,11.0,1
3.0,1.0,0.5,3.0,219.0,3.0,5.0,6.0,1.0,109.5,23.0,0
